Index;Date;Hour;Nb Sat.;GPS;KmH;Kt;GPS Position;X ACC;Y ACC;Z ACC;X GYR;Y GYR;Z GYR;X Angle;Y Angle;Battery V;Battery Level;Pyro V;Temperature;Mode;Radio Event;SrcDetect;EquaDetect;Internal status;Pyro status
133;01/06/2026;08:28:40;13;3;0.4;0.2;47.362038 4.896872;70.73;3.39;0.81;0.55;-0.50;1.01;1.02;1.02;3.3;16;2.2;33;0;0;0;0;898;255
134;01/06/2026;08:28:40;13;3;0.4;0.2;47.362038 4.896872;70.93;3.42;1.94;-0.24;0.24;1.01;1.02;1.02;3.3;16;2.2;33;0;0;0;0;898;255
135;01/06/2026;08:28:40;13;3;0.4;0.2;47.362038 4.896872;71.13;3.41;1.54;-1.01;0.97;1.02;1.02;1.02;3.3;16;2.2;33;0;0;0;0;898;255
136;01/06/2026;08:28:40;13;3;0.4;0.2;47.362038 4.896872;71.36;3.39;2.03;-0.39;0.02;1.02;1.02;1.02;3.3;16;2.2;33;0;0;0;0;898;255
137;01/06/2026;08:28:40;9;3;0.4;0.2;47.362038 4.896872;71.54;3.36;2.14;-1.22;-1.10;1.02;1.02;1.02;3.3;16;2.2;33;0;0;0;0;898;255
138;01/06/2026;08:28:40;9;3;0.4;0.2;47.362038 4.896872;71.90;3.31;5.25;-1.37;-0.18;1.02;1.03;1.02;3.3;16;2.2;33;0;0;0;0;898;255
139;01/06/2026;08:28:40;9;3;0.4;0.2;47.362038 4.896872;72.21;3.31;6.05;-0.81;-0.11;1.03;1.03;1.03;3.3;16;2.2;33;0;0;0;0;898;255
140;01/06/2026;08:28:40;9;3;0.4;0.2;47.362038 4.896872;72.26;3.25;-0.58;-0.45;-1.92;1.03;1.03;1.03;3.3;16;2.2;33;0;0;0;0;898;255
141;01/06/2026;08:28:40;9;3;0.4;0.2;47.362038 4.896872;72.37;3.24;-1.15;-0.23;-0.36;1.03;1.03;1.03;3.3;16;2.2;33;0;0;0;0;898;255
142;01/06/2026;08:28:40;9;3;0.4;0.2;47.362038 4.896872;72.61;3.24;2.82;-0.71;0.41;1.03;1.04;1.03;3.3;16;2.2;33;0;0;0;0;898;255
143;01/06/2026;08:28:40;9;3;0.4;0.2;47.362038 4.896872;72.74;3.19;1.04;-0.25;-1.19;1.03;1.03;1.03;3.3;16;2.2;33;0;0;0;0;898;255
144;01/06/2026;08:28:40;9;3;0.4;0.2;47.362038 4.896872;72.94;3.20;1.52;-0.40;0.14;1.03;1.03;1.03;3.3;16;2.2;33;0;0;0;0;898;255
145;01/06/2026;08:28:40;9;3;0.4;0.2;47.362038 4.896872;73.15;3.17;2.95;-1.28;-0.59;1.03;1.03;1.03;3.3;16;2.2;33;0;0;0;0;898;255
146;01/06/2026;08:28:41;9;3;0.4;0.2;47.362038 4.896872;73.28;3.18;0.18;-1.31;0.19;1.03;1.03;1.03;3.3;16;2.2;33;0;0;0;0;898;255
147;01/06/2026;08:28:41;9;3;0.4;0.2;47.362038 4.896872;73.38;3.18;-0.81;-1.46;0.43;1.03;1.03;1.03;3.3;16;2.2;33;0;0;0;0;898;255
148;01/06/2026;08:28:41;9;3;0.4;0.2;47.362038 4.896872;73.54;3.14;0.36;-1.57;-0.78;1.02;1.03;1.03;3.3;16;2.2;33;0;0;0;0;898;255
149;01/06/2026;08:28:41;9;3;0.4;0.2;47.362038 4.896872;73.64;3.15;-1.20;-0.90;0.26;1.02;1.03;1.03;3.3;16;2.2;33;0;0;0;0;898;255
150;01/06/2026;08:28:41;9;3;0.5;0.3;47.362038 4.896873;73.84;3.13;1.31;-0.61;-0.21;1.02;1.02;1.03;3.3;16;2.2;33;0;0;0;0;898;255
151;01/06/2026;08:28:41;9;3;0.5;0.3;47.362038 4.896873;74.06;3.11;2.72;-0.54;-0.16;1.02;1.03;1.03;3.3;16;2.2;33;0;0;0;0;898;255
152;01/06/2026;08:28:41;9;3;0.5;0.3;47.362038 4.896873;74.15;3.06;-0.57;-0.10;-1.04;1.03;1.03;1.03;3.3;16;2.2;33;0;0;0;0;898;255
153;01/06/2026;08:28:41;9;3;0.5;0.3;47.362038 4.896873;74.30;3.04;0.77;0.34;-0.50;1.03;1.03;1.03;3.3;16;2.2;33;0;0;0;0;898;255
154;01/06/2026;08:28:41;9;3;0.5;0.3;47.362038 4.896873;74.49;3.06;2.04;0.48;0.70;1.02;1.03;1.03;3.3;16;2.2;33;0;0;0;0;898;255
155;01/06/2026;08:28:41;9;3;0.5;0.3;47.362038 4.896873;74.63;3.08;1.05;0.53;1.18;1.02;1.03;1.03;3.3;16;2.2;33;0;0;0;0;898;255
156;01/06/2026;08:28:41;9;3;0.5;0.3;47.362038 4.896873;74.73;3.06;0.28;0.28;-0.53;1.03;1.03;1.03;3.3;16;2.2;33;0;0;0;0;898;255
157;01/06/2026;08:28:41;9;3;0.5;0.3;47.362038 4.896873;74.84;3.08;-0.01;1.53;1.22;1.03;1.03;1.03;3.3;16;2.2;33;0;0;0;0;898;255
158;01/06/2026;08:28:41;9;3;0.5;0.3;47.362038 4.896873;75.04;3.12;1.90;2.07;1.96;1.03;1.03;1.03;3.3;16;2.2;33;0;0;0;0;898;255
159;01/06/2026;08:28:41;9;3;0.5;0.3;47.362038 4.896873;75.33;3.10;6.75;3.68;-0.49;1.03;1.03;1.03;3.3;16;2.2;33;0;0;0;0;898;255
160;01/06/2026;08:28:41;13;3;0.5;0.3;47.362038 4.896873;75.72;3.10;7.70;3.43;0.63;1.05;1.04;1.04;3.3;16;2.2;33;0;0;0;0;898;255
161;01/06/2026;08:28:41;13;3;0.5;0.3;47.362038 4.896873;75.47;3.11;-7.67;4.48;-0.22;1.07;1.06;1.05;3.3;16;2.2;33;0;0;0;0;898;255
162;01/06/2026;08:28:41;13;3;0.5;0.3;47.362038 4.896873;74.11;2.60;-37.74;4.17;-16.87;1.06;1.05;1.05;3.3;16;2.2;33;0;0;0;0;898;255
163;01/06/2026;08:28:41;13;3;0.5;0.3;47.362038 4.896873;72.22;1.81;-59.79;-0.48;-22.70;1.05;1.06;1.05;3.3;16;2.2;33;0;0;0;0;898;255
164;01/06/2026;08:28:41;13;3;0.5;0.3;47.362038 4.896873;71.16;1.76;-40.62;-5.40;-1.54;1.01;1.05;1.04;3.3;16;2.2;33;0;0;0;0;898;255
165;01/06/2026;08:28:41;13;3;0.5;0.3;47.362038 4.896873;70.95;1.77;-12.79;-6.25;1.16;1.02;1.03;1.04;3.3;16;2.2;33;0;0;0;0;898;255
166;01/06/2026;08:28:41;13;3;0.5;0.3;47.362038 4.896873;70.60;1.52;-13.15;-5.93;-5.79;0.98;1.00;1.03;3.3;16;2.2;33;0;0;0;0;898;255
167;01/06/2026;08:28:41;13;3;0.5;0.3;47.362038 4.896873;70.35;0.93;-10.45;1.42;-16.49;0.99;1.00;1.01;3.3;16;2.2;33;0;0;0;0;898;255
168;01/06/2026;08:28:41;9;3;0.5;0.3;47.362038 4.896873;70.30;0.87;-5.57;-0.45;-4.16;0.99;1.00;1.01;3.3;16;2.2;33;0;0;0;0;898;255
169;01/06/2026;08:28:41;9;3;0.5;0.3;47.362038 4.896873;70.23;0.71;-4.47;0.76;-3.74;0.99;1.01;1.00;3.3;16;2.2;33;0;0;0;0;898;255
170;01/06/2026;08:28:41;9;3;0.5;0.3;47.362038 4.896873;70.44;0.90;2.92;5.57;2.48;1.00;1.00;1.00;3.3;16;2.2;33;0;0;0;0;898;255
171;01/06/2026;08:28:41;9;3;0.5;0.3;47.362038 4.896873;70.73;1.25;5.10;3.19;10.93;0.99;1.01;1.01;3.3;16;2.2;33;0;0;0;0;898;255
172;01/06/2026;08:28:41;9;3;0.5;0.3;47.362038 4.896873;70.96;1.07;2.75;-5.96;-2.82;1.01;1.01;1.01;3.3;16;2.2;33;0;0;0;0;898;255
173;01/06/2026;08:28:41;9;3;0.5;0.3;47.362038 4.896873;70.87;0.59;-5.05;-10.88;-12.80;1.03;1.03;1.02;3.3;16;2.2;33;0;0;0;0;898;255
174;01/06/2026;08:28:41;9;3;0.5;0.3;47.362038 4.896873;70.70;0.50;-9.12;-6.47;-4.82;1.04;1.04;1.03;3.3;16;2.2;33;0;0;0;0;898;255
175;01/06/2026;08:28:41;9;3;0.5;0.3;47.362038 4.896873;70.47;0.43;-8.54;1.85;-2.14;1.02;1.03;1.03;3.3;16;2.2;33;0;0;0;0;898;255
176;01/06/2026;08:28:41;9;3;0.5;0.3;47.362038 4.896873;70.66;0.37;1.26;4.65;-2.86;0.98;1.01;1.01;3.3;16;2.2;33;0;0;0;0;898;255
177;01/06/2026;08:28:41;9;3;0.5;0.3;47.362038 4.896873;71.09;0.50;8.19;-7.09;3.44;0.96;1.00;1.01;3.3;16;2.2;33;0;0;0;0;898;255
178;01/06/2026;08:28:42;9;3;0.5;0.3;47.362038 4.896873;71.58;0.60;11.26;-4.20;3.93;0.98;1.00;1.02;3.3;16;2.2;33;0;0;0;0;898;255
179;01/06/2026;08:28:42;9;3;0.5;0.3;47.362038 4.896873;72.03;0.68;10.35;-3.24;2.94;1.04;1.01;1.02;3.3;16;2.2;33;0;0;0;0;898;255
180;01/06/2026;08:28:42;9;3;0.5;0.3;47.362038 4.896873;72.21;0.53;4.61;-2.26;-2.72;1.06;1.05;1.03;3.3;16;2.2;33;0;0;0;0;898;255
181;01/06/2026;08:28:42;9;3;0.4;0.2;47.362038 4.896873;72.44;0.41;4.52;0.79;-3.56;1.06;1.07;1.04;3.3;16;2.2;33;0;0;0;0;898;255
182;01/06/2026;08:28:42;9;3;0.4;0.2;47.362038 4.896873;72.83;0.39;9.51;2.89;-1.18;1.04;1.06;1.05;3.3;16;2.2;33;0;0;0;0;898;255
183;01/06/2026;08:28:42;9;3;0.4;0.2;47.362038 4.896873;73.09;0.49;6.07;3.71;1.81;1.00;1.04;1.05;3.3;16;2.2;33;0;0;0;0;898;255
184;01/06/2026;08:28:42;9;3;0.4;0.2;47.362038 4.896873;72.92;0.61;-6.07;4.87;3.47;0.97;1.01;1.03;3.3;16;2.2;33;0;0;0;0;898;255
185;01/06/2026;08:28:42;9;3;0.4;0.2;47.362038 4.896873;72.89;0.74;-4.36;1.08;3.38;0.94;0.98;1.00;3.3;16;2.2;33;0;0;0;0;898;255
186;01/06/2026;08:28:42;9;3;0.4;0.2;47.362038 4.896873;73.70;1.14;16.00;-3.13;11.53;0.95;0.96;0.98;3.3;16;2.2;33;0;0;0;0;898;255
187;01/06/2026;08:28:42;9;3;0.4;0.2;47.362038 4.896873;74.89;1.64;28.49;-2.42;14.88;1.01;0.99;0.99;3.3;16;2.2;33;0;0;0;0;898;255
188;01/06/2026;08:28:42;9;3;0.4;0.2;47.362038 4.896873;75.75;1.96;23.81;-1.02;10.47;1.08;1.03;1.01;3.3;16;2.2;33;0;0;0;0;898;255
189;01/06/2026;08:28:42;9;3;0.4;0.2;47.362038 4.896873;76.09;2.05;10.89;4.27;4.27;1.10;1.07;1.03;3.3;16;2.2;33;0;0;0;0;898;255
190;01/06/2026;08:28:42;9;3;0.4;0.2;47.362038 4.896873;75.94;1.94;-3.78;6.13;-3.21;1.10;1.09;1.06;3.3;16;2.2;33;0;0;0;0;898;255
191;01/06/2026;08:28:42;13;3;0.4;0.2;47.362038 4.896873;75.47;1.69;-14.90;1.78;-7.52;1.05;1.08;1.07;3.3;16;2.2;33;0;0;0;0;898;255
192;01/06/2026;08:28:42;13;3;0.4;0.2;47.362038 4.896873;75.16;1.51;-13.34;-1.74;-6.59;1.00;1.05;1.06;3.3;16;2.2;33;0;0;0;0;898;255
193;01/06/2026;08:28:42;13;3;0.4;0.2;47.362038 4.896873;75.30;1.58;-0.67;-3.32;0.98;0.96;1.00;1.03;3.3;16;2.2;33;0;0;0;0;898;255
194;01/06/2026;08:28:42;13;3;0.4;0.2;47.362038 4.896873;75.82;1.71;10.92;-3.95;4.16;0.94;0.97;1.01;3.3;16;2.2;33;0;0;0;0;898;255
195;01/06/2026;08:28:42;13;3;0.4;0.2;47.362038 4.896873;76.49;1.93;16.44;-3.77;6.83;0.96;0.96;0.99;3.3;16;2.2;33;0;0;0;0;898;255
196;01/06/2026;08:28:42;13;3;0.4;0.2;47.362038 4.896873;77.10;2.18;16.57;-0.49;8.72;1.00;0.98;0.98;3.3;16;2.2;33;0;0;0;0;898;255
197;01/06/2026;08:28:42;13;3;0.4;0.2;47.362038 4.896873;77.41;2.26;8.85;5.64;3.80;1.03;1.00;0.99;3.3;16;2.2;33;0;0;0;0;898;255
198;01/06/2026;08:28:42;13;3;0.4;0.2;47.362038 4.896873;77.51;2.40;2.87;4.67;4.20;1.04;1.03;1.01;3.3;16;2.2;33;0;0;0;0;898;255
199;01/06/2026;08:28:42;9;3;0.4;0.2;47.362038 4.896873;77.97;2.46;11.53;3.06;3.87;1.07;1.07;1.04;3.3;16;2.2;33;0;0;0;0;898;255
200;01/06/2026;08:28:42;9;3;0.4;0.2;47.362038 4.896873;78.45;2.54;13.32;2.47;2.99;1.14;1.11;1.09;3.3;16;2.2;33;0;0;0;0;898;255
201;01/06/2026;08:28:42;9;3;0.4;0.2;47.362038 4.896873;78.33;2.35;-1.46;5.38;-4.29;1.18;1.14;1.12;3.3;16;2.2;33;0;0;0;0;898;255
202;01/06/2026;08:28:42;9;3;0.4;0.2;47.362038 4.896873;77.35;1.84;-27.01;12.53;-14.59;1.12;1.12;1.10;3.3;16;2.2;33;0;0;0;0;898;255
203;01/06/2026;08:28:42;9;3;0.4;0.2;47.362038 4.896873;76.03;1.62;-42.14;14.93;-11.57;0.99;1.07;1.07;3.3;16;2.2;33;0;0;0;0;898;255
204;01/06/2026;08:28:42;9;3;0.4;0.2;47.362038 4.896873;75.58;1.66;-23.08;-0.17;-1.62;0.88;1.00;1.04;3.3;16;2.2;33;0;0;0;0;898;255
205;01/06/2026;08:28:42;9;3;0.4;0.2;47.362038 4.896873;76.59;1.76;21.95;-10.92;4.54;0.89;0.94;1.02;3.3;16;2.2;33;0;0;0;0;898;255
206;01/06/2026;08:28:42;9;3;0.4;0.2;47.362038 4.896873;78.16;2.11;45.09;-3.91;11.75;0.99;0.95;1.01;3.3;16;2.2;33;0;0;0;0;898;255
207;01/06/2026;08:28:42;9;3;0.4;0.2;47.362038 4.896873;79.05;2.56;28.15;8.74;13.77;1.11;1.02;1.00;3.3;16;2.2;33;0;0;0;0;898;255
208;01/06/2026;08:28:42;9;3;0.4;0.2;47.362038 4.896873;78.65;2.68;-7.42;10.88;5.05;1.17;1.10;1.03;3.3;16;2.2;33;0;0;0;0;898;255
209;01/06/2026;08:28:43;9;3;0.4;0.2;47.362038 4.896873;77.48;2.26;-33.40;10.56;-11.66;1.13;1.13;1.06;3.3;16;2.2;33;0;0;0;0;898;255
210;01/06/2026;08:28:43;9;3;0.4;0.2;47.362038 4.896873;76.47;1.85;-34.97;4.28;-15.75;1.05;1.10;1.08;3.3;16;2.2;33;0;0;0;0;898;255
211;01/06/2026;08:28:43;9;3;0.4;0.2;47.362038 4.896873;75.97;1.52;-19.71;-8.86;-11.02;0.96;1.04;1.07;3.3;16;2.2;33;0;0;0;0;898;255
212;01/06/2026;08:28:43;9;3;0.4;0.2;47.362038 4.896873;76.35;1.52;4.14;-11.28;-1.80;0.93;0.98;1.04;3.3;16;2.2;33;0;0;0;0;898;255
213;01/06/2026;08:28:43;9;3;0.4;0.2;47.362038 4.896873;77.12;1.77;19.37;-9.44;7.04;0.93;0.95;1.00;3.3;16;2.2;33;0;0;0;0;898;255
214;01/06/2026;08:28:43;9;3;0.4;0.2;47.362038 4.896873;77.87;2.06;18.83;-9.25;8.98;0.96;0.95;0.97;3.3;16;2.2;33;0;0;0;0;898;255
215;01/06/2026;08:28:43;9;3;0.4;0.2;47.362038 4.896873;78.35;2.31;13.54;-3.26;8.52;0.98;0.96;0.96;3.3;16;2.2;33;0;0;0;0;898;255
216;01/06/2026;08:28:43;9;3;0.4;0.2;47.362038 4.896873;78.44;2.59;2.39;4.76;7.61;1.00;0.98;0.97;3.3;16;2.2;33;0;0;0;0;898;255
217;01/06/2026;08:28:43;9;3;0.4;0.2;47.362038 4.896873;78.37;2.69;-4.03;2.20;3.53;1.00;1.00;0.98;3.3;16;2.2;33;0;0;0;0;898;255
218;01/06/2026;08:28:43;9;3;0.4;0.2;47.362038 4.896873;78.28;2.75;-4.70;-5.75;1.66;1.01;1.01;1.00;3.3;16;2.2;33;0;0;0;0;898;255
219;01/06/2026;08:28:43;9;3;0.4;0.2;47.362038 4.896873;78.38;2.82;-0.39;-9.27;2.62;1.02;1.02;1.01;3.3;16;2.2;33;0;0;0;0;898;255
220;01/06/2026;08:28:43;9;3;0.4;0.2;47.362038 4.896873;78.78;2.90;8.67;-7.76;3.15;1.04;1.03;1.03;3.3;16;2.2;33;0;0;0;0;898;255
221;01/06/2026;08:28:43;9;3;0.4;0.2;47.362038 4.896873;79.09;3.09;8.16;-6.87;5.78;1.05;1.04;1.03;3.3;16;2.2;33;0;0;0;0;898;255
222;01/06/2026;08:28:43;9;3;0.4;0.2;47.362038 4.896873;79.27;3.02;2.66;-8.77;-0.02;1.06;1.06;1.05;3.3;16;2.2;33;0;0;0;0;898;255
223;01/06/2026;08:28:43;13;3;0.4;0.2;47.362038 4.896873;78.93;2.97;-10.02;-1.42;-2.52;1.06;1.06;1.05;3.3;16;2.2;33;0;0;0;0;898;255
224;01/06/2026;08:28:43;13;3;0.4;0.2;47.362038 4.896873;77.92;2.48;-27.55;-2.02;-12.28;1.06;1.06;1.06;3.3;16;2.2;33;0;0;0;0;898;255
225;01/06/2026;08:28:43;13;3;0.4;0.2;47.362038 4.896873;76.77;2.67;-38.44;-8.75;4.02;1.05;1.06;1.06;3.3;16;2.2;33;0;0;0;0;898;255
226;01/06/2026;08:28:43;13;3;0.4;0.2;47.362038 4.896873;75.20;2.83;-47.90;-7.87;5.59;1.05;1.05;1.06;3.3;16;2.2;33;0;0;0;0;898;255
227;01/06/2026;08:28:43;13;3;0.4;0.2;47.362038 4.896873;73.83;2.40;-46.06;-7.64;-9.15;1.01;1.02;1.04;3.3;16;2.2;33;0;0;0;0;898;255
228;01/06/2026;08:28:43;13;3;0.4;0.2;47.362038 4.896873;73.56;2.10;-13.77;1.84;-10.73;0.96;1.01;1.02;3.3;16;2.2;33;0;0;0;0;898;255
229;01/06/2026;08:28:43;13;3;0.4;0.2;47.362038 4.896873;74.21;2.08;14.31;-9.46;-1.06;0.96;1.00;1.02;3.3;16;2.2;33;0;0;0;0;898;255
230;01/06/2026;08:28:43;13;3;0.4;0.2;47.362038 4.896873;74.87;2.02;16.88;-18.91;1.78;0.98;0.99;1.01;3.3;16;2.2;33;0;0;0;0;898;255
231;01/06/2026;08:28:43;9;3;0.4;0.2;47.362038 4.896873;75.09;2.06;7.25;-8.48;1.55;0.99;0.99;1.00;3.3;16;2.2;33;0;0;0;0;898;255
232;01/06/2026;08:28:43;9;3;0.4;0.2;47.362038 4.896873;74.99;2.26;-3.82;-0.23;5.60;0.98;0.99;0.98;3.3;16;2.2;33;0;0;0;0;898;255
233;01/06/2026;08:28:43;9;3;0.4;0.2;47.362038 4.896873;75.24;1.78;3.35;-5.45;-9.61;0.94;0.97;0.97;3.3;16;2.2;33;0;0;0;0;898;255
234;01/06/2026;08:28:43;9;3;0.4;0.2;47.362038 4.896873;76.89;-0.12;44.63;2.26;-50.99;0.93;0.96;0.97;3.3;16;2.2;33;0;0;0;0;898;255
235;01/06/2026;08:28:43;9;3;0.4;0.2;47.362038 4.896873;79.45;-0.52;75.45;1.64;-23.26;0.95;0.97;0.98;3.3;16;2.2;33;0;0;0;0;898;255
236;01/06/2026;08:28:43;9;3;0.4;0.2;47.362038 4.896873;81.07;-0.26;50.22;-16.90;7.11;1.03;1.00;1.00;3.3;16;2.2;33;0;0;0;0;898;255
237;01/06/2026;08:28:43;9;3;0.4;0.2;47.362038 4.896873;81.34;-0.39;10.81;-6.70;-1.67;1.08;1.03;1.01;3.3;16;2.2;33;0;0;0;0;898;255
238;01/06/2026;08:28:43;9;3;0.4;0.2;47.362038 4.896873;81.20;-0.05;-3.78;2.85;6.26;1.10;1.07;1.03;3.3;16;2.2;33;0;0;0;0;898;255
239;01/06/2026;08:28:43;9;3;0.4;0.2;47.362038 4.896873;80.81;-0.08;-12.74;-2.83;4.39;1.08;1.08;1.05;3.3;16;2.2;33;0;0;0;0;898;255
240;01/06/2026;08:28:43;9;3;0.4;0.2;47.362038 4.896873;80.76;-0.01;-5.18;-3.76;3.88;1.05;1.07;1.07;3.3;16;2.2;33;0;0;0;0;898;255
241;01/06/2026;08:28:44;9;3;0.4;0.2;47.362038 4.896873;80.99;0.08;5.10;-1.70;1.93;1.03;1.06;1.07;3.3;16;2.2;33;0;0;0;0;898;255
242;01/06/2026;08:28:44;9;3;0.4;0.2;47.362038 4.896873;81.31;0.10;8.49;-1.92;1.50;1.03;1.04;1.06;3.3;16;2.2;33;0;0;0;0;898;255
243;01/06/2026;08:28:44;9;3;0.4;0.2;47.362038 4.896873;81.77;0.25;12.06;-0.20;4.02;1.03;1.03;1.04;3.3;16;2.2;33;0;0;0;0;898;255
244;01/06/2026;08:28:44;9;3;0.4;0.2;47.362034 4.896875;82.32;0.36;15.50;-2.37;3.85;1.03;1.04;1.03;3.3;16;2.2;33;0;0;0;0;898;255
245;01/06/2026;08:28:44;9;3;0.4;0.2;47.362034 4.896875;82.58;0.51;7.76;-3.78;4.36;1.04;1.04;1.04;3.3;16;2.2;33;0;0;0;0;898;255
246;01/06/2026;08:28:44;9;3;0.4;0.2;47.362034 4.896875;82.82;0.57;6.15;1.18;2.73;1.04;1.04;1.04;3.3;16;2.2;33;0;0;0;0;898;255
247;01/06/2026;08:28:44;9;3;0.4;0.2;47.362034 4.896875;83.39;0.66;14.75;1.62;2.49;1.04;1.04;1.04;3.3;16;2.2;33;0;0;0;0;898;255
248;01/06/2026;08:28:44;9;3;0.4;0.2;47.362034 4.896875;83.83;0.82;13.16;-0.68;5.20;1.03;1.04;1.04;3.3;16;2.2;33;0;0;0;0;898;255
249;01/06/2026;08:28:44;9;3;0.4;0.2;47.362034 4.896875;84.20;0.82;10.26;0.52;0.63;1.03;1.03;1.04;3.3;16;2.2;33;0;0;0;0;898;255
250;01/06/2026;08:28:44;9;3;0.4;0.2;47.362034 4.896875;84.67;0.78;12.76;-0.23;-1.07;1.03;1.03;1.04;3.3;16;2.2;33;0;0;0;0;898;255
251;01/06/2026;08:28:44;9;3;0.4;0.2;47.362034 4.896875;85.17;0.98;14.38;-0.62;4.57;1.03;1.04;1.03;3.3;16;2.2;33;0;0;0;0;898;255
252;01/06/2026;08:28:44;9;3;0.4;0.2;47.362034 4.896875;85.60;1.02;11.83;0.22;2.24;1.04;1.04;1.04;3.3;16;2.2;33;0;0;0;0;898;255
253;01/06/2026;08:28:44;9;3;0.4;0.2;47.362034 4.896875;85.89;1.03;8.38;-0.67;-0.03;1.04;1.04;1.04;3.3;16;2.2;33;0;0;0;0;898;255
254;01/06/2026;08:28:44;13;3;0.4;0.2;47.362034 4.896875;86.02;1.11;3.64;-0.45;1.92;1.04;1.04;1.04;3.3;16;2.2;33;0;0;0;0;898;255
255;01/06/2026;08:28:44;13;3;0.4;0.2;47.362034 4.896875;86.22;1.09;4.17;-2.53;-0.19;1.03;1.04;1.04;3.3;16;2.2;33;0;0;0;0;898;255
256;01/06/2026;08:28:44;13;3;0.4;0.2;47.362034 4.896875;86.56;1.12;8.55;-3.78;0.64;1.03;1.03;1.04;3.3;16;2.2;33;0;0;0;0;898;255
257;01/06/2026;08:28:44;13;3;0.4;0.2;47.362034 4.896875;86.94;1.25;9.73;-2.70;3.21;1.03;1.03;1.03;3.3;16;2.2;33;0;0;0;0;898;255
258;01/06/2026;08:28:44;13;3;0.4;0.2;47.362034 4.896875;87.36;1.29;11.67;-1.59;1.49;1.03;1.03;1.03;3.3;16;2.2;33;0;0;0;0;898;255
259;01/06/2026;08:28:44;13;3;0.4;0.2;47.362034 4.896875;87.75;1.39;10.16;0.59;2.94;1.03;1.03;1.03;3.3;16;2.2;33;0;0;0;0;898;255
260;01/06/2026;08:28:44;13;3;0.4;0.2;47.362034 4.896875;88.07;1.52;8.92;0.12;4.25;1.03;1.03;1.03;3.3;16;2.2;33;0;0;0;0;898;255
261;01/06/2026;08:28:44;13;3;0.4;0.2;47.362034 4.896875;88.28;1.55;4.52;-0.68;0.92;1.04;1.04;1.04;3.3;16;2.2;33;0;0;0;0;898;255
262;01/06/2026;08:28:44;9;3;0.4;0.2;47.362034 4.896875;88.31;1.55;0.35;0.12;0.55;1.05;1.05;1.04;3.3;16;2.2;33;0;0;0;0;898;255
263;01/06/2026;08:28:44;9;3;0.4;0.2;47.362034 4.896875;88.36;1.51;0.48;0.33;-0.74;1.06;1.05;1.05;3.3;16;2.2;33;0;0;0;0;898;255
264;01/06/2026;08:28:44;9;3;0.4;0.2;47.362034 4.896875;88.48;1.47;2.49;0.09;-1.59;1.05;1.05;1.05;3.3;16;2.2;33;0;0;0;0;898;255
265;01/06/2026;08:28:44;9;3;0.4;0.2;47.362034 4.896875;88.62;1.48;3.18;-0.37;-0.07;1.04;1.04;1.04;3.3;16;2.2;33;0;0;0;0;898;255
266;01/06/2026;08:28:44;9;3;0.4;0.2;47.362034 4.896875;88.89;1.47;6.50;-0.79;0.25;1.02;1.04;1.04;3.3;16;2.2;33;0;0;0;0;898;255
267;01/06/2026;08:28:44;9;3;0.4;0.2;47.362034 4.896875;89.39;1.56;13.62;0.95;1.80;1.02;1.03;1.04;3.3;16;2.2;33;0;0;0;0;898;255
268;01/06/2026;08:28:44;9;3;0.4;0.2;47.362034 4.896875;89.85;1.76;13.45;1.13;5.71;1.02;1.02;1.03;3.3;16;2.2;33;0;0;0;0;898;255
269;01/06/2026;08:28:44;9;3;0.4;0.2;47.362034 4.896875;90.44;1.89;15.45;-0.70;4.60;1.03;1.02;1.03;3.3;16;2.2;33;0;0;0;0;898;255
270;01/06/2026;08:28:44;9;3;0.4;0.2;47.362034 4.896875;90.88;2.01;14.16;0.73;3.71;1.03;1.03;1.03;3.3;16;2.2;33;0;0;0;0;898;255
271;01/06/2026;08:28:44;9;3;0.4;0.2;47.362034 4.896875;91.27;2.03;10.03;1.54;2.03;1.04;1.04;1.03;3.3;16;2.2;33;0;0;0;0;898;255
272;01/06/2026;08:28:45;9;3;0.4;0.2;47.362034 4.896875;91.28;2.07;1.95;-0.01;0.08;1.04;1.04;1.03;3.3;16;2.2;33;0;0;0;0;898;255
273;01/06/2026;08:28:45;9;3;0.4;0.2;47.362034 4.896875;91.10;2.19;-5.59;-0.48;3.12;1.03;1.03;1.03;3.3;16;2.2;33;0;0;0;0;898;255
274;01/06/2026;08:28:45;9;3;0.4;0.2;47.362034 4.896875;91.07;2.22;-3.15;-2.48;1.39;1.03;1.04;1.03;3.3;16;2.2;33;0;0;0;0;898;255
275;01/06/2026;08:28:45;9;3;0.4;0.2;47.362034 4.896875;91.08;2.17;-0.17;-0.33;-1.99;1.03;1.04;1.04;3.3;16;2.2;33;0;0;0;0;898;255
276;01/06/2026;08:28:45;9;3;0.2;0.1;47.362034 4.896870;91.00;2.13;-3.18;-0.44;-0.80;1.04;1.03;1.04;3.3;16;2.2;33;0;0;0;0;898;255
277;01/06/2026;08:28:45;9;3;0.2;0.1;47.362034 4.896870;90.94;2.06;-2.76;0.76;-2.23;1.03;1.03;1.03;3.3;16;2.2;33;0;0;0;0;898;255
278;01/06/2026;08:28:45;9;3;0.2;0.1;47.362034 4.896870;90.97;2.11;0.10;-1.08;0.01;1.02;1.03;1.03;3.3;16;2.2;33;0;0;0;0;898;255
